254,de,"Gabriel, was bist Du für ein scheinheiliger Außerrandundband-Minister.. Verkaufst Deine Demokratie an das Sultanat. Raus mit Dir.","Gabriel, was bist Du für ein unaufrichtiger Außerrandundband-Minister.. Verkaufst Deine Demokratie an das Sultanat.","<extra_id_0>, was bist Du für ein scheinheiliger Außerrandundband-Minister.. Verkaufst Deine Demokratie an das Sultanat. Raus mit Dir"
255,de,Gesicht???? Was für ein Gesicht. Der hat nicht einmal einen Hals. Bei uns heißt so etwas Wutzekopp.,Gesicht???? Was für ein Gesicht. Der hat nicht einmal einen Hals.,<extra_id_0> hat nicht einmal einen Hals. Bei uns heißt so etwas Wutzekopp.
256,en,you see that kid talking to me i hate him he never leaves me alone.,"you see that kid talking to me i don't really like him, because he never leaves me alone.",<extra_id_0> you see that kid talking to me he never leaves me alone.
257,ar,ترا العرش حقي بأوفرواتش انهدم وطاح وأنتي السبب عطيتك الشعلة وطفيتيها المفروض ترجعين لي عرشي يلعن أبوك,ترا العرش حقي بأوفرواتش انهدم وطاح وأنتي السبب عطيتك الشعلة وطفيتيها المفروض ترجعين لي عرشي يرحم أبوك,القدرة السبب عطيتك الشعلة وطفيتيها المفروض ترجعين لي عرشي يلعن أبوك
258,uk,Можна я перестану буть такою як я є ало мені має буть похуй а чьото не похуй,Можна я перестану буть такою як я є ало мені має буть байдуже а чьото не байдуже,<extra_id_0> я перестану буть такою як я є а чьото не похуй
259,es,La última mamarrachada de EA es tremenda.,La última payasada de EA es tremenda.,<extra_id_0> La última mamarrachada de EA es tremenda.
260,am,ይሄ የደደብ የተሳዳቢ ቦታ አይደለም ቦታህን ፈልግ:: እኛ ለሚሰማ ለሚጠይቅ ለሚያነብ ብቻ ነው ቦታ ያለን::,እዚህ ቦታ እኛ ስድብን አንቀበልም  :: ማወቅ ያለብህ እኛ ለሚሰማ ለሚጠይቅ ለሚያነብ ብቻ ነው ቦታ ያለን::,ቦታህን ፈልግ:: እኛ ለሚሰማ ለሚጠይቅ ለሚያነብ ብቻ ነው ቦታ ያለን::
261,ar,ردوا مصريات الناس يا عكاريت وشوفوا كيف الميلاد بيصير مجيد والعام الجديد بيصير سعيد، لعنة الله عليكم وع,ردوا مصريات الناس وشوفوا كيف الميلاد بيصير مجيد والعام الجديد بيصير سعيد،,وشوفوا كيف الميلاد بيصير مجيد والعام الجديد بيصير سعيد،لعنة الله عليكم وع
262,ru,"Я всегда с клепками беру, что бы мозг не ебсти и никуда не ездить.","Я всегда с клепками беру , чтобы не заморачиваться и никуда не ездить","<extra_id_0> всегда с клепками беру, что бы мозг не ебсти."
263,de,Hier sind schon ein paar richtig dumme Menschen unterwegs..... Gegen wenn oder was habt ihr eigentlich vor der AfD gehetzt und gestänkert?. Ich pubertierende Pickelplantagen...,Hier sind schon ein paar richtig naive Menschen unterwegs..... Gegen wenn oder was habt ihr eigentlich vor der AfD gehetzt und gestänkert?.,<extra_id_0> sind schon ein paar richtig dumme Menschen unterwegs..... Gegen wenn oder was habt ihr eigentlich vor der AfD gehetzt und gestänkert?. Ich pubertierende Pickelplantagen...
264,de,Ich will nicht das es Kriminellen Flüchtlingen Deserteuren und Feiglingen hier besser geht..erst recht nicht dem Afrika-Pack. Und weder bin ich Rassist noch ein Nazi noch xenophob....!,Ich will nicht das es Kriminellen Flüchtlingen und Deserteuren hier besser geht..erst recht nicht Menschen aus Afrika. Und weder bin ich Rassist noch ein Nazi noch xenophob....!,<extra_id_0> ich will nicht das es Kriminellen Flüchtlingen Deserteuren und Feiglingen hier besser geht..erst recht nicht dem Afrika-Pack.
265,de,"In solchen Situationen zeigt sich echtes Herz (Empathie)  und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu heuchlerischem Gutmenschentum","In solchen Situationen zeigt sich echtes Herz (Empathie) und Charakter (Hilfe, die nicht in der Zeitung steht) im Gegensatz zu inszeniertem Gutmenschentum","<extra_id_0> zeigt sich echtes Herz (Empathie) und Charakter (Hilfe, die nicht in Zeitung steht) im Gegensatz zu heuchlerischem Gutmenschentum"
266,ru,"посадить на наши пенсии, ущнает сука",Посадить бы на наши пенсии,"наши пенсии, ущнает сука"
267,de,Die Hetzer der ÖR Medien haben wieder Hochkonjunktur dieses ganze Schweinejournalisten Pack gehört entsorgt und dass schnellstmöglich. AFD,Die Kritiker der ÖR Medien haben wieder Hochkonjunktur diese ganzen Journalisten gehören weg und dass schnellstmöglich. AFD,<extra_id_0> die Hetzer der ÖR Medien haben wieder Hochkonjunktur dieses ganze Schweinejournalisten Pack gehört entsorgt und dass schnellstmöglich AFD
268,zh,那要知道这些女人男人塑造的，不过是男人怕其他男人变成舔狗罢了,那要知道这些女人男人塑造的，不过是男人怕其他男人变成单方面付出的人罢了,"那要知道这些女人男人塑造的,不过是男人怕其他男人变成舔狗罢了"
269,am,የቀን ጅብስ አንደ አንቺ አይነቶቹ ናቸው፣ ስው የሚይርዱት ፣ ስው የሚያቃጥሉት እና የሚጭፍሩት መደመር እና መቀነስ ተማሪ ቡዳ,የመልካም አስትደደር ችግር ያለባቸው እንደ አንቺ አይነቶቹ ናቸው፣ ለሰው አዘኒታ የሌላቸው,የቀን ጅብስ አንደ አንቺ አይነቶቹ ናቸው፣ ስው የሚያቃጥሉት እና የሚጭፍሩት መደመር እና መቀነስ ተማሪ ቡዳ
270,en,"then all of a sudden i see her , shes now got the big phony tits and everything .","All of a sudden i see her, she is all grown up.","<extra_id_0> then all of a sudden i see her , shes now got the big tits and everything ."
271,am,አንተ ማመን ካልፈለግክ ምንም ቢሉህ ማመን አትፈልግም። እህትህ ተደፊሪያለሁ ካለችህ አንተ ማን ነህ አይ ውሸትሽ ነው,አንተ ማመን ካልፈለግክ ምንም ቢሉህ ማመን አትፈልግም። እህትህ ጥቃት ደርሶብኛል ካለችህ አንተ እንዴት ነው ውሸትሽ ነው,ምንም ቢሉህ ማመን አትፈልግም። እህትህ ተደፊሪያለሁ ካለችህ አንተ ማን ነህ አይ ውሸትሽ ነው
272,es,"Una paguita para ese hombre, que se ve con ganas de integrarse y aceptar nuestras reglas/costumbres.","Sería apropiado proporcionar alguna ayuda económica a ese hombre, parece estar dispuesto a integrarse y aceptar nuestras reglas y costumbres.",<extra_id_0> que se ve con ganas de integrarse y aceptar nuestras reglas/costumbres
273,am,Dani ለግዜው በህይወት አለን ለማለት ከተደበቀበት ምሽግ ፎቶውን ልኳል::,አለን የሚል መልእክት ለማስተላለፍ ታስቦ ይመስላል፤ ፎቶ ተልኳል፡፡,ህይወት አለን ለማለት ከተደበቀበት ምሽግ ፎቶውን ልኳል:
274,uk,"Одного разу зробивши хуйню, ти раз-у-раз думаєш над черговою.","Одного разу зробивши фiгню, ти раз-у-раз думаєш над черговою.","<extra_id_0> зробивши хуйню, ти раз-у-раз думаєш над черговою"
275,es,"Gobierno de mierda""",Gobierno ineficiente,<extra_id_0> Gobierno de mierda
276,ar,وفي سياقٍ آخر الصعايدة احلى واحسن ناس بالعالم,وفي سياقٍ آخر المصريين احلى واحسن ناس بالعالم,<extra_id_0> سياقٍ آخر الصعايدة احلى واحسن ناس بالعالم
277,am,ኮተታም አሁን አተ ሰዉ ነህ ጭቅላትህ ሆድህ ነዉ ኤርሚያስን ለመተቸት ሞራል የለህም የአበበ ገላዉ የዉሸት ማስረጃ ማን ይሰማዋል,አንተ ራስ ወዳድ ነህ፤ ኤርምያስን የሚያስተችህ ነገር የለም፤ የአበበ ገላው ያልተረጋገጠ ማስረጃ መን ይቀበለዋል,ጭቅላትህ ሆድህ ነዉ ኤርሚያስን ለመተቸት ሞራል የለህም የአበበ ገላዉ የዉሸት ማስረጃ ማን ይሰማዋል
278,ru,эту сволочь надо было прямо на месте прибить!!!!!,этого надо было прямо на месте наказать!!!!!,<extra_id_0> надо было прямо на месте прибить!!!!!
279,hi,पिछवाड़ा चाटने वाला को <number> लाख देता है भड़वा |,चापलूसी करने वाला को <number> लाख देता है यह भ्रष्ट आदमी |,बिछवाड़ा चाटने वाला को <number> लाख देता है भड़वा |
280,es,"A su vez que no es lo mismo ser cristiano que catolico , pero tu eres CATETA.",A su vez que no es lo mismo ser cristiano que catolico.,"<extra_id_0> A su vez que no es lo mismo ser cristiano que catolico , pero tu eres CATETA."
281,uk,Краще так ніж твітити дохуя всьякого шлаку,Краще так ніж твітити багато всякої непотрібної інформації,<extra_id_0> так ніж твітити дохуя всьякого шлаку
282,hi,हम मादरचोद हैं क्या कर सकते है,हम डरपोक हैं हम क्या कर सकते है,हम मादरचोद हैं क्या कर सकते है
283,en,dont give us that crap about out of towners coming here and dropping bucketsey either .,dont give us that story about out of towners coming here and dropping bucketsey either,<extra_id_0> dont give us that crap about out of towners coming here and dropping bucketsey either.
284,ar,لا يمكن استبداله إلا بتوافق آخر على رأي مات قبل أن يولد,والاستعاضة عن ذلك بتوافق آخر في الآراء.,<extra_id_0> لا يمكن استبداله إلا بتوافق آخر على رأي مات قبل أنولد
